target_ref,target_gnt_idx,target_row_idx,similarity,corpus,unit_type,unit_id,ref,snippet
1Cor 6:9,112,112,0.923412,NT,verse,1527,Acts 7:11,"ἦλθεν δὲ λιμὸς ἐφʼ ὅλην τὴν ⸀Αἴγυπτον καὶ Χανάαν καὶ θλῖψις μεγάλη, καὶ οὐχ ηὕρισκον χορτάσματα οἱ πατέρες ἡμῶν·"
1Cor 6:9,112,112,0.9231709,NT,verse,3408,John 6:61,εἰδὼς δὲ ὁ Ἰησοῦς ἐν ἑαυτῷ ὅτι γογγύζουσιν περὶ τούτου οἱ μαθηταὶ αὐτοῦ εἶπεν αὐτοῖς· Τοῦτο ὑμᾶς σκανδαλίζει;
1Cor 6:9,112,112,0.9230595,NT,verse,2098,Acts 21:37,Μέλλων τε εἰσάγεσθαι εἰς τὴν παρεμβολὴν ὁ Παῦλος λέγει τῷ χιλιάρχῳ· Εἰ ἔξεστίν μοι εἰπεῖν ⸀τι πρὸς σέ; ὁ δὲ ἔφη· Ἑλληνιστὶ γινώσκεις;
1Cor 6:9,112,112,0.92257804,NT,verse,1524,Acts 7:8,"καὶ ἔδωκεν αὐτῷ διαθήκην περιτομῆς· καὶ οὕτως ἐγέννησεν τὸν Ἰσαὰκ καὶ περιέτεμεν αὐτὸν τῇ ἡμέρᾳ τῇ ὀγδόῃ, ⸀καὶ Ἰσαὰκ τὸν Ἰακώβ, ⸁καὶ Ἰακὼβ τοὺς δώδεκα πατριάρχας."
1Cor 6:9,112,112,0.92215383,NT,verse,3282,John 4:35,"οὐχ ὑμεῖς λέγετε ὅτι Ἔτι τετράμηνός ἐστιν καὶ ὁ θερισμὸς ἔρχεται; ἰδοὺ λέγω ὑμῖν, ἐπάρατε τοὺς ὀφθαλμοὺς ὑμῶν καὶ θεάσασθε τὰς χώρας ὅτι λευκαί εἰσιν πρὸς θερισμόν· ἤδη"
1Cor 6:9,112,112,0.92211896,NT,verse,2796,Heb 5:5,"Οὕτως καὶ ὁ Χριστὸς οὐχ ἑαυτὸν ἐδόξασεν γενηθῆναι ἀρχιερέα, ἀλλʼ ὁ λαλήσας πρὸς αὐτόν· Υἱός μου εἶ σύ, ἐγὼ σήμερον γεγέννηκά σε·"
1Cor 6:9,112,112,0.92211133,NT,verse,476,1John 3:1,"ἴδετε ποταπὴν ἀγάπην δέδωκεν ἡμῖν ὁ πατὴρ ἵνα τέκνα θεοῦ κληθῶμεν, ⸂καὶ ἐσμέν⸃. διὰ τοῦτο ὁ κόσμος οὐ γινώσκει ⸀ἡμᾶς ὅτι οὐκ ἔγνω αὐτόν."
1Cor 6:9,112,112,0.92185223,NT,verse,2701,Gal 5:21,"⸀φθόνοι, μέθαι, κῶμοι, καὶ τὰ ὅμοια τούτοις, ἃ προλέγω ὑμῖν ⸀καθὼς προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν."
1Cor 6:9,112,112,0.92176074,NT,verse,5251,Mark 2:19,καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· Μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετʼ αὐτῶν ἐστιν νηστεύειν; ὅσον χρόνον ⸂ἔχουσιν τὸν νυμφίον μετʼ αὐτῶν⸃ οὐ δύνανται νηστεύειν·
1Cor 6:9,112,112,0.9217578,NT,verse,2726,Heb 1:2,"ἐπʼ ἐσχάτου τῶν ἡμερῶν τούτων ἐλάλησεν ἡμῖν ἐν υἱῷ, ὃν ἔθηκεν κληρονόμον πάντων, διʼ οὗ καὶ ⸂ἐποίησεν τοὺς αἰῶνας⸃·"
1Cor 6:9,112,112,0.9217132,NT,verse,3314,John 5:14,"μετὰ ταῦτα εὑρίσκει αὐτὸν ὁ Ἰησοῦς ἐν τῷ ἱερῷ καὶ εἶπεν αὐτῷ· Ἴδε ὑγιὴς γέγονας· μηκέτι ἁμάρτανε, ἵνα μὴ χεῖρόν ⸂σοί τι⸃ γένηται."
1Cor 6:9,112,112,0.9212938,NT,verse,2126,Acts 22:25,ὡς δὲ ⸀προέτειναν αὐτὸν τοῖς ἱμᾶσιν εἶπεν πρὸς τὸν ἑστῶτα ἑκατόνταρχον ὁ Παῦλος· Εἰ ἄνθρωπον Ῥωμαῖον καὶ ἀκατάκριτον ἔξεστιν ὑμῖν μαστίζειν;
1Cor 6:9,112,112,0.92112,NT,verse,5684,Mark 12:43,καὶ προσκαλεσάμενος τοὺς μαθητὰς αὐτοῦ ⸀εἶπεν αὐτοῖς· Ἀμὴν λέγω ὑμῖν ὅτι ἡ χήρα αὕτη ἡ πτωχὴ πλεῖον πάντων ⸀ἔβαλεν τῶν βαλλόντων εἰς τὸ γαζοφυλάκιον·
1Cor 6:9,112,112,0.9208796,NT,verse,5548,Mark 9:39,"ὁ δὲ Ἰησοῦς εἶπεν· Μὴ κωλύετε αὐτόν, οὐδεὶς γάρ ἐστιν ὃς ποιήσει δύναμιν ἐπὶ τῷ ὀνόματί μου καὶ δυνήσεται ταχὺ κακολογῆσαί με·"
1Cor 6:9,112,112,0.9205947,NT,verse,5596,Mark 10:39,"οἱ δὲ εἶπαν αὐτῷ· Δυνάμεθα. ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς· ⸀Τὸ ποτήριον ὃ ἐγὼ πίνω πίεσθε καὶ τὸ βάπτισμα ὃ ἐγὼ βαπτίζομαι βαπτισθήσεσθε,"
1Cor 6:9,112,112,0.92058724,NT,verse,3421,John 7:3,"εἶπον οὖν πρὸς αὐτὸν οἱ ἀδελφοὶ αὐτοῦ· Μετάβηθι ἐντεῦθεν καὶ ὕπαγε εἰς τὴν Ἰουδαίαν, ἵνα καὶ οἱ μαθηταί σου ⸀θεωρήσουσιν ⸂σοῦ τὰ ἔργα⸃ ἃ ποιεῖς·"
1Cor 6:9,112,112,0.91974276,NT,verse,6077,Matt 8:16,"Ὀψίας δὲ γενομένης προσήνεγκαν αὐτῷ δαιμονιζομένους πολλούς· καὶ ἐξέβαλεν τὰ πνεύματα λόγῳ, καὶ πάντας τοὺς κακῶς ἔχοντας ἐθεράπευσεν·"
1Cor 6:9,112,112,0.91956407,NT,verse,1234,2Tim 1:9,"τοῦ σώσαντος ἡμᾶς καὶ καλέσαντος κλήσει ἁγίᾳ, οὐ κατὰ τὰ ἔργα ἡμῶν ἀλλὰ κατὰ ἰδίαν πρόθεσιν καὶ χάριν, τὴν δοθεῖσαν ἡμῖν ἐν Χριστῷ Ἰησοῦ πρὸ χρόνων αἰωνίων,"
1Cor 6:9,112,112,0.9191004,NT,verse,2944,Heb 11:11,"πίστει καὶ ⸂αὐτῇ Σάρρᾳ⸃ δύναμιν εἰς καταβολὴν σπέρματος ἔλαβεν καὶ παρὰ καιρὸν ⸀ἡλικίας, ἐπεὶ πιστὸν ἡγήσατο τὸν ἐπαγγειλάμενον·"
1Cor 6:9,112,112,0.9188347,NT,verse,5922,Matt 3:14,"ὁ δὲ ⸀Ἰωάννης διεκώλυεν αὐτὸν λέγων· Ἐγὼ χρείαν ἔχω ὑπὸ σοῦ βαπτισθῆναι, καὶ σὺ ἔρχῃ πρός με;"
1Cor 6:9,112,112,0.9185944,NT,verse,427,1Cor 16:15,"Παρακαλῶ δὲ ὑμᾶς, ἀδελφοί· οἴδατε τὴν οἰκίαν Στεφανᾶ, ὅτι ἐστὶν ἀπαρχὴ τῆς Ἀχαΐας καὶ εἰς διακονίαν τοῖς ἁγίοις ἔταξαν ἑαυτούς·"
1Cor 6:9,112,112,0.9185521,NT,verse,1096,2Cor 13:5,"Ἑαυτοὺς πειράζετε εἰ ἐστὲ ἐν τῇ πίστει, ἑαυτοὺς δοκιμάζετε· ἢ οὐκ ἐπιγινώσκετε ἑαυτοὺς ὅτι ⸂Ἰησοῦς Χριστὸς⸃ ἐν ⸀ὑμῖν; εἰ μήτι ἀδόκιμοί ἐστε."
1Cor 6:9,112,112,0.91853976,NT,verse,4649,Luke 12:45,"ἐὰν δὲ εἴπῃ ὁ δοῦλος ἐκεῖνος ἐν τῇ καρδίᾳ αὐτοῦ· Χρονίζει ὁ κύριός μου ἔρχεσθαι, καὶ ἄρξηται τύπτειν τοὺς παῖδας καὶ τὰς παιδίσκας, ἐσθίειν τε καὶ πίνειν καὶ μεθύσκεσθαι,"
1Cor 6:9,112,112,0.9179626,NT,verse,1558,Acts 7:42,"ἔστρεψεν δὲ ὁ θεὸς καὶ παρέδωκεν αὐτοὺς λατρεύειν τῇ στρατιᾷ τοῦ οὐρανοῦ, καθὼς γέγραπται ἐν βίβλῳ τῶν προφητῶν· Μὴ σφάγια καὶ θυσίας προσηνέγκατέ μοι ἔτη τεσσεράκοντα ἐν τῇ ἐρήμῳ, οἶκος Ἰσραήλ;"
1Cor 6:9,112,112,0.91770977,NT,verse,4848,Luke 18:16,"ὁ δὲ Ἰησοῦς ⸂προσεκαλέσατο αὐτὰ λέγων⸃· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ."
1Cor 6:9,112,112,0.91488045,1Clem,merged_chunk,1Clem_28.4-29.2,1Clem 28.4;29.1;29.2,"ποῖ οὖν τις ἀπέλθῃ ἢ ποῦ ἀποδράσῃ ἀπὸ τοῦ τὰ πάντα ἐμπεριέχοντος; Προσέλθωμεν οὖν αὐτῷ ἐν ὁσιότητι ψυχῆς, ἁγνὰς καὶ ἀμιάντους χεῖρας αἴροντες πρὸς αὐτόν, ἀγαπῶντες τὸν ἐπιεικῆ καὶ εὔσπλαγχνον πατέρα ἡμῶν, ὃς ἐκλογῆς μέρος ἡμᾶς ἐποίησεν ἑαυτῷ. οὕτω γὰρ γέγραπτα"
1Cor 6:9,112,112,0.91482276,1Clem,merged_chunk,1Clem_21.8-22.1,1Clem 21.8;21.9;22.1,"τὰ τέκνα ἡμῶν τῆς ἐν Χριστῷ παιδείας μεταλαμβανέτωσαν: μαθέτωσαν, τί ταπεινοφροσύνη παρὰ θεῷ ἰσχύει, τί ἀγάπη ἁγνὴ παρὰ θεῷ δύναται, πῶς ὁ φόβος αὐτοῦ καλὸς καὶ μέγας καὶ σώζων πάντας τοὺς ἐν αὐτῷ ὁσίως ἀναστρεφομένους ἐν καθαρᾷ διανοίᾳ. ἐρευνητὴς γάρ ἐστιν ἐν"
1Cor 6:9,112,112,0.91076404,1Clem,merged_chunk,1Clem_35.3-35.6,1Clem 35.3;35.4;35.5;35.6,"τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν. ἡμεῖς οὖν ἀγωνισώμεθα εὑρεθῆναι ἐν τῷ ἀριθμῷ τῶν ὑπομενόντων, ὅπως μεταλάβωμεν τῶν ἐπηγγελμένων δωρεῶν. πῶς δὲ"
1Cor 6:9,112,112,0.9106057,Didache,merged_chunk,Didache_11.2-11.5,Didache 11.2;11.3;11.4;11.5,"ἐὰν δὲ αὐτὸς ὁ διδάσκων στραφεὶς διδάσκῃ ἄλλην διδαχὴν εἰς τὸ καταλῦσαι, μὴ αὐτοῦ ἀκούσητε: εἰς δὲ τὸ προσθεῖναι δικαιοσύνην καὶ γνῶσιν κυρίου, δέξασθε αὐτὸν ὡς κύριον. Περὶ δὲ τῶν ἀποστόλων καὶ προφητῶν, κατὰ τὸ δόγμα τοῦ εὐαγγελίου οὕτω ποιήσατε. πᾶς δὲ ἀπόσ"
1Cor 6:9,112,112,0.9102937,1Clem,merged_chunk,1Clem_43.1-43.1,1Clem 43.1,"Καὶ τί θαυμαστόν, εἰ οἱ ἐν Χριστῷ πιστευθέντες παρὰ θεοῦ ἔργον τοιοῦτο κατέστησαν τοὺς προειρημένους; ὅπου καὶ ὁ μακάριος πιστὸς θεράπων ἐν ὅλῳ τῷ οἴκῳ Μωϋσῆς τὰ διατεταγμένα αὐτῷ πάντα ἐσημειώσατο ἐν ταῖς ἱεραῖς βίβλοις, ᾧ καὶ ἐπηκολούθησαν οἱ λοιποὶ προφῆται"
1Cor 6:9,112,112,0.90743697,1Clem,merged_chunk,1Clem_33.3-33.4,1Clem 33.3;33.4,τῷ γὰρ παμμεγεθεστάτῳ αὐτοῦ κράτει οὐρανοὺς ἐστήρισεν καὶ τῇ ἀκαταλήπτῳ αὐτοῦ συνέσει διεκόσμησεν αὐτούς: γῆν τε διεχώρισεν ἀπὸ τοῦ περιέχοντος αὐτὴν ὕδατος καὶ ἥδρασεν ἐπὶ τὸν ἀσφαλῆ τοῦ ἰδίου βουλήματος θεμέλιον: τά τε ἐν αὐτῇ ζῶα φοιτῶντα τῇ ἑαυτοῦ διατάξει
1Cor 6:9,112,112,0.90733737,1Clem,merged_chunk,1Clem_31.4-32.2,1Clem 31.4;32.1;32.2,"Ἰακὼβ μετὰ ταπεινοφροσύνης ἐξεχώρησεν τῆς γῆς αὐτοῦ δἰ ἀδελφὸν καὶ ἐπορεύθη πρὸς Λαβὰν καὶ ἐδούλευσεν, καὶ ἐδόθη αὐτῷ τὸ δωδεκάσκηπτρον τοῦ Ἰσραήλ. Ὃ ἐάν τις καθ̓ ἓν ἕκαστον εἰλικρινῶς κατανοήσῃ, ἐπιγνώσεται μεγαλεῖα τῶν ὑπ̓ αὐτοῦ δεδομένων δωρεῶν. ἐξ αὐτοῦ γὰ"
1Cor 6:9,112,112,0.9070172,1Clem,merged_chunk,1Clem_43.4-43.5,1Clem 43.4;43.5,"καὶ εἶπεν αὐτοῖς: Ἅνδρες ἀδελφοί, ἦς ἂν φυλῆς ἡ ῥάβδος βλαστήσῃ, ταύτην ἐκλέλεκται ὁ θεὸς εἰς τὸ ἱερατεύειν καὶ λειτουργεῖν αὐτῷ. πρωΐας δὲ γενομένης συνεκάλεσεν πάντα τὸν Ἰσραήλ, τὰς ἑξακοσίας χιλιάδας τῶν ἀνδρῶν, καὶ ἐπεδείξατο τοῖς φυλάρχοις τὰς σφραγῖδας, "
1Cor 6:9,112,112,0.9068647,Didache,merged_chunk,Didache_10.2-10.3,Didache 10.2;10.3,"Εὐχαριστοῦμέν σοι, πάτερ ἅγιε, ὑπὲρ τοῦ ἁγίου ὀνόματός σου, οὗ κατεσκήνωσας ἐν ταῖς καρδίαις ἡμῶν, καὶ ὑπὲρ τῆς γνώσεως καὶ πίστεως καὶ ἀθανασίας, ἧς ἐγνώρισας ἡμῖν διὰ Ἰησοῦ τοῦ 1, 14; 18, 1; 24, 8; 4, 11 παιδός σου: σοὶ ἡ δόξα εἰς τοὺς αἰῶνας. σύ, δέσποτα πα"
1Cor 6:9,112,112,0.90656334,Didache,merged_chunk,Didache_11.6-11.9,Didache 11.6;11.7;11.8;11.9,"ἐξερχόμενος δὲ ὁ ἀπόστολος μηδὲν λαμβανέτω εἰ μὴ ἄρτον, ἕως οὖ αὐλισθῇ: ἐὰν δὲ ἀργύριον αἰτῇ, ψευδοπροφήτης ἐστί. Καὶ πάντα προφήτην λαλοῦντα ἐν πνεύματι οὐ πειράσετε οὐδὲ διακρινεῖτε: πᾶσα γὰρ ἁμαρτία ἀφεθήσεται, αὕτη δὲ ἡ ἁμαρτία οὐκ ἀφεθήσεται. οὐ πᾶς δὲ ὁ "
1Cor 6:9,112,112,0.90641916,1Clem,merged_chunk,1Clem_1.3-1.3,1Clem 1.3,"ἀπροσωπολήμπτως γὰρ πάντα ἐποιεῖτε καὶ ἐν τοῖς νομίμοις τοῦ θεοῦ ἐπορεύεσθε, ὑποτασσόμενοι τοῖς ἡγουμένοις ὑμῶν, καὶ τιμὴν τὴν καθήκουσαν ἀπονέμοντες τοῖς παῤ ὑμῖν πρεσβυτέροις: νέοις τε μέτρια καὶ σεμνὰ νοεῖν ἐπετρέπετε: γυναιξίν τε ἐν ἀμώμῳ καὶ σεμνῇ καὶ ἁγν"
1Cor 6:9,112,112,0.9062557,1Clem,merged_chunk,1Clem_10.3-10.3,1Clem 10.3,"Ἄπελθε ἐκ τῆς γῆς σου καὶ ἐκ τῆς συγγενείας σου καὶ ἐκ τοῦ οἴκου τοῦ πατρός σου εἰς τὴν γῆν ἣν ἄν σοι δείξω: καὶ ποιήσω σε εἰς ἔθνος μέγα καὶ εὐλογήσω σε καὶ μεγαλυνῶ τὸ ὄνομά σου, καὶ ἔσῃ εὐλογημένος: καὶ εὐλογήσω τοὺς εὐλογοῦντάς σε καὶ καταράσομαι τοὺς κατα"
1Cor 6:9,112,112,0.90543175,1Clem,merged_chunk,1Clem_27.5-27.7,1Clem 27.5;27.6;27.7,"Τίς ἐρεῖ αὐτῷ: Τί ἐποίησας; ἢ τίς ἀντιστήσεται τῷ κράτει τῆς ἰσχύος αὐτοῦ; ὅτε θέλει καὶ ὡς θέλει ποιήσει πάντα, καὶ οὐδὲν μὴ παρέλθῃ τῶν δεδογματισμένων ὑπ̓ αὐτοῦ.  εἰ οἱ οὐρανοὶ διηγοῦνται δόξαν θεοῦ, ποίησιν δὲ χειρῶν αὐτοῦ ἀναγγέλλει τὸ στερέωμα: ἡ ἡμέρα τ"
1Cor 6:9,112,112,0.9051244,1Clem,merged_chunk,1Clem_51.2-51.5,1Clem 51.2;51.3;51.4;51.5,"οἱ γὰρ μετὰ φόβου καὶ ἀγάπης πολιτευόμενοι ἑαυτοὺς θέλουσιν μᾶλλον αἰκίαις περιπίπτειν ἢ τοὺς πλησίον: μᾶλλον δὲ ἑαυτῶν κατάγνωσιν φέρουσιν ἢ τῆς παραδεδομένης ἡμῖν καλῶς καὶ δικαίως ὁμοφωνίας, 49, 14 πρόδηλον ἐγενήθη, κατέβησαν γὰρ εἰς ᾅδου ζῶντες, καὶ θάνατο"
1Cor 6:9,112,112,0.90457284,1Clem,merged_chunk,1Clem_13.1-13.1,1Clem 13.1,"Μὴ καυχάσθω ὁ σοφὸς ἐν τῇ σοφίᾳ αὐτοῦ μηδὲ ὁ ἰσχυρὸς ἐν τῇ ἰσχύϊ αὐτοῦ μηδὲ ὁ πλούσιος ἐν τῷ πλούτῳ αὐτοῦ, ἀλλ̓ ἡ ὁ καυχώμενος ἐν κυρίῳ καυχάσθω, τοῦ ἐκζητεῖν αὐτὸν καὶ ποιεῖν κρίμα καὶ δικαιοσύνην: μάλιστα μεμνημένοι τῶν λόγων τοῦ κυρίου Ἰησοῦ, οὓς ἐλάλησεν δ"
1Cor 6:9,112,112,0.9041802,Didache,merged_chunk,Didache_3.5-3.8,Didache 3.5;3.6;3.7;3.8,"τέκνον μου, μὴ γίνου ψεύστης. ἐπειδὴ ὁδηγεῖ τὸ ψεῦσμα εἰς τὴν κλοπήν, μηδὲ φιλάργυρος μηδὲ κενόδοξος: ἐκ γὰρ τούτων ἁπάντων κλοπαὶ γεννῶνται. τέκνον μου, μὴ γίνου γόγγυσος, ἐπειδὴ ὁδηγεῖ εἰς τὴν βλασφημίαν, μηδὲ αὐθάδης μηδὲ πονηρόφρων: ἐκ γὰρ τούτων ἀπάντων β"
1Cor 6:9,112,112,0.90371865,1Clem,merged_chunk,1Clem_56.1-56.3,1Clem 56.1;56.2;56.3,"Καὶ ἡμεῖς οὖν ἐντύχωμεν περὶ τῶν ἔν τινι παραπτώματι ὑπαρχόντων, ὅπως δοθῇ αὐτοῖς ἐπιείκεια καὶ ταπεινοφροσύνη εἰς τὸ εἶξαι αὐτοὺς μὴ ἡμῖν ἀλλὰ τῷ θελήματι τοῦ θεοῦ: οὕτως γὰρ ἔσται αὐτοῖς ἔγκαρπος καὶ τελεία ἡ πρὸς τὸν θεὸν καὶ τοὺς ἁγίους μετ̓ οἰκτιρμῶν μνεί"
1Cor 6:9,112,112,0.9035494,1Clem,merged_chunk,1Clem_61.1-61.1,1Clem 61.1,"Σύ, δεσποτα, ἔδωκας τὴν ἐξουσίαν τῆς βασιλείας αὐτοῖς διὰ τοῦ μεγαλοπρεποῦς καὶ ἀνεκδιηγήτου κράτους σου, εἰς τὸ γινώσκοντας ἡμᾶς τὴν ὑπὸ σοῦ αὐτοῖς δεδομένην δόξαν καὶ τιμὴν ὑποτάσσεσθαι αὐτοῖς, μηδὲν ἐναντιουμένους τῷ θελήματί σου: οἶς δός, κύριε, ὑγίειαν, ε"
1Cor 6:9,112,112,0.90341777,1Clem,merged_chunk,1Clem_52.1-53.1,1Clem 52.1;52.2;52.3;52.4;53.1,"Ἀπροσδεής, ἀδελφοί, ὁ δεσπότης ὑπάρχει τῶν ἁπάντων: οὐδὲν οὐδενὸς χρῄζει εἰ μὴ τὸ ἐξομολογεῖσθαι αὐτῷ. 69, 30-32 Δαυείδ: Ἐξομολογήσομαι τῷ κυρίῳ, καὶ ἀρέσει αὐτῷ ὑπὲρ μόσχον νέον κέρατα ἐκφέροντα καὶ ὁπλάς: ἰδέτωσαν πτωχοὶ καὶ εὐφρανθήτωσαν. 50, 14. 15 καὶ πάλ"
1Cor 6:9,112,112,0.9033336,1Clem,merged_chunk,1Clem_39.9-40.2,1Clem 39.9;40.1;40.2,"πόρρω γένοιντο οἱ υἱοὶ αὐτῶν ἀπὸ σωτηρίας: κολαβρισθείησαν ἐπὶ θύραις ἡσσόνων, καὶ οὐκ ἔσται ὁ ἐξαιρούμενος: ἃ γὰρ ἐκείνοις ἡτοίμασται, δίκαιοι ἔδονται, αὐτοὶ δὲ ἐκ κακῶν οὐκ ἐξαίρετοι ἔσονται. Προδήλων οὖν ἡμῖν ὄντων τούτων, καὶ ἐγκεκυφότες εἰς τὰ βάθη τῆς θε"
