target_ref,target_gnt_idx,target_row_idx,similarity,corpus,unit_type,unit_id,ref,snippet
1Tim 1:10,745,745,0.892559,1Clem,merged_chunk,1Clem_20.10-20.11,1Clem 20.10;20.11,"ἀνέμων σταθμοὶ κατὰ τὸν ἴδιον καιρὸν τὴν λειτουργίαν αὐτῶν ἀπροσκόπως ἐπιτελοῦσιν: ἀέναοί τε πηγαί, πρὸς ἀπόλαυσιν καὶ ὑγείαν δημιουργηθεῖσαι, δίχα ἐλλείψεως παρέχονται τοὺς πρὸς ζωῆς ἀνθρώποις μαζούς: τά τε ἐλάχιστα τῶν ζώων τὰς συνελεύσεις αὐτῶν ἐν ὁμονοίᾳ κ"
1Tim 1:10,745,745,0.8916723,1Clem,merged_chunk,1Clem_53.5-54.3,1Clem 53.5;54.1;54.2;54.3,"ὢ μεγάλης ἀγάπης, ὢ τελειότητος ἀνυπερβλήτου. παρρησιάζεται θεράπων πρὸς κύριον, αἰτεῖται ἄφεσιν τῷ πλήθει, ἢ καὶ ἑαυτὸν ἐξαλειφθῆναι μετ̓ αὐτῶν ἀξιοῖ. Τίς οὖν ἐν ὑμῖν γενναῖος, τίς εὔσπλαγχνος, τίς πεπληροφορημένος ἀγάπης; εἰπάτω: Εἰ δἰ ἐμὲ στάσις καὶ ἔρις κα"
1Tim 1:10,745,745,0.8907889,Didache,merged_chunk,Didache_13.2-13.6,Didache 13.2;13.3;13.4;13.5;13.6,"ὡσαύτως διδάσκαλος ἀληθινός ἐστιν ἄξιος καὶ αὐτὸς ὥσπερ ὁ ἐργάτης τῆς τροφῆς αὐτοῦ. πᾶσαν οὖν ἀπαρχὴν γεννημάτων ληνοῦ καὶ ἅλωνος, βοῶν τε καὶ προβάτων λαβὼν δώσεις τὴν ἀπαρχὴν τοῖς προφήταις: αὐτοὶ γάρ εἰσιν οἱ ἀρχιερεῖς ὑμῶν. ἐὰν δὲ μὴ ἔχητε προφήτην, δότε τ"
1Tim 1:10,745,745,0.8907867,1Clem,merged_chunk,1Clem_35.3-35.6,1Clem 35.3;35.4;35.5;35.6,"τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν. ἡμεῖς οὖν ἀγωνισώμεθα εὑρεθῆναι ἐν τῷ ἀριθμῷ τῶν ὑπομενόντων, ὅπως μεταλάβωμεν τῶν ἐπηγγελμένων δωρεῶν. πῶς δὲ"
1Tim 1:10,745,745,0.890585,1Clem,merged_chunk,1Clem_20.4-20.9,1Clem 20.4;20.5;20.6;20.7;20.8;20.9,"γῆ κυοφοροῦσα κατὰ τὸ θέλημα αὐτοῦ τοῖς ἰδίοις καιροῖς τὴν πανπληθῆ ἀνθρώποις τε καὶ θηρσὶν καὶ πᾶσιν τοῖς οὖσιν ἐπ̓ αὐτῆς ζώοις ἀνατέλλει τροφήν, μὴ διχοστατοῦσα μηδὲ ἀλλοιοῦσά τι τῶν δεδογματισμένων ὑπ̓ αὐτοῦ. τοῖς αὐτοῖς συνέχεται προστάγμασιν.  εἶπεν γάρ: "
1Tim 1:10,745,745,0.89032614,1Clem,merged_chunk,1Clem_55.4-55.6,1Clem 55.4;55.5;55.6,"Ἰουδὶθ ἡ μακαρία, ἐν συγκλεισμῷ οὔσης τῆς πόλεως, ᾐτήσατο παρὰ τῶν πρεσβυτέρων ἐαθῆναι αὐτὴν ἐξελθεῖν εἰς τὴν παρεμβολὴν τῶν ἀλλοφύλων.  τοῦ Ἰσραὴλ μέλλον ἀπολέσθαι ῥύσηται: τῶν αἰώνων: ὃς ἰδὼν τὸ ταπεινὸν τῆς ψυχῆς αὐτῆς ἐρύσατο τὸν λαόν, ὧν χάριν ἐκινδύνευσε"
1Tim 1:10,745,745,0.8897908,1Clem,merged_chunk,1Clem_44.6-45.6,1Clem 44.6;45.1;45.2;45.3;45.4;45.5;45.6,"ὁρῶμεν γάρ, ὅτι ἐνίους ὑμεῖς μετηγάγετε καλῶς πολιτευομένους ἐκ τῆς ἀμέμπτως αὐτοῖς τετιμημένης λειτουργίας. Φιλόνεικοι ἔστε, ἀδελφοί, καὶ ζηλωταὶ περὶ τῶν ἀνηκόντων εἰς σωτηρίαν. ἐγκεκύφατε εἰς τὰς ἱερὰς γραφάς, τὰς ἀληθεῖς, τὰς διὰ τοῦ πνεύματος τοῦ ἁγίου. ἐ"
1Tim 1:10,745,745,0.8894288,1Clem,merged_chunk,1Clem_52.1-53.1,1Clem 52.1;52.2;52.3;52.4;53.1,"Ἀπροσδεής, ἀδελφοί, ὁ δεσπότης ὑπάρχει τῶν ἁπάντων: οὐδὲν οὐδενὸς χρῄζει εἰ μὴ τὸ ἐξομολογεῖσθαι αὐτῷ. 69, 30-32 Δαυείδ: Ἐξομολογήσομαι τῷ κυρίῳ, καὶ ἀρέσει αὐτῷ ὑπὲρ μόσχον νέον κέρατα ἐκφέροντα καὶ ὁπλάς: ἰδέτωσαν πτωχοὶ καὶ εὐφρανθήτωσαν. 50, 14. 15 καὶ πάλ"
1Tim 1:10,745,745,0.88702047,1Clem,merged_chunk,1Clem_47.3-47.6,1Clem 47.3;47.4;47.5;47.6,"ἐπ̓ ἀληθείας πνευματικῶς ἐπέστειλεν ὑμῖν περὶ ἑαυτοῦ τε καὶ Κηφᾶ τε καὶ Ἀπολλώ, διὰ τὸ καὶ τότε προσκλίσεις ὑμᾶς πεποιῆσθαι. ἀλλ̓ ἡ πρόσκλισις ἐκείνη ἥττονα ἁμαρτίαν ὑμῖν προσήνεγκεν: προσεκλίθητε γὰρ ἀποστόλοις μεμαρτυρημένοις καὶ ἀνδρὶ δεδοκιμασμένῳ παῤ αὐτο"
1Tim 1:10,745,745,0.8865735,1Clem,merged_chunk,1Clem_48.5-49.5,1Clem 48.5;48.6;49.1;49.2;49.3;49.4;49.5,"ἐν ἔργοις. τοσούτῳ γὰρ μᾶλλον ταπεινοφρονεῖν ὀφείλει, ὅσῳ δοκεῖ μᾶλλον μείζων εἶναι, καὶ ζητεῖν τὸ κοινωφελὲς πᾶσιν, καὶ μὴ τὸ ἑαυτοῦ. Ὁ ἔχων ἀγάπην ἐν Χριστῷ ποιησάτω τὰ τοῦ Χριστοῦ παραγγέλματα. τὸν δεσμὸν τῆς ἀγάπης τοῦ θεοῦ τίς δύναται ἐξηγήσασθαι; τὸ μεγα"
1Tim 1:10,745,745,0.8860267,Didache,merged_chunk,Didache_5.2-5.2,Didache 5.2,"διῶκται ἀγαθῶν, μισοῦντες ἀλήθειαν, ἀγαπῶντες ψεῦδος, οὐ γινώσκοντες μισθὸν δικαιοσύνης, οὐ 12, 9 κολλώμενοι ἀγαθῷ οὐδὲ κρίσει δικαίᾳ, ἀγρυπνοῦντες οὐκ εἰς τὸ ἀγαθόν, ἀλλ̓ εἰς τὸ πονηρόν Ps. 4, 2 ὧν μακρὰν πραΰτης καὶ ὑπομονή, μάταια ἀγαπῶντες, Ps. 1, 23 διώκο"
1Tim 1:10,745,745,0.88596547,1Clem,merged_chunk,1Clem_6.4-7.5,1Clem 6.4;7.1;7.2;7.3;7.4;7.5,"ζῆλος καὶ ἔρις πόλεις μεγάλας κατέστρεψεν καὶ ἔθνη μεγάλα ἐξερίζωσεν. Ταῦτα, ἀγαπητοί, οὐ μόνον ὑμᾶς νουθετοῦντες ἐπιστέλλομεν, ἀλλὰ καὶ ἑαυτοὺς ὑπομιμνήσκοντες: ἐν γὰρ τῷ αὐτῷ ἐσμὲν σκάμματι, καὶ ὁ αὐτὸς ἡμῖν ἀγὼν ἐπίκειται. διὸ ἀπολίπωμεν τὰς κενὰς καὶ ματαί"
1Tim 1:10,745,745,0.8838326,1Clem,merged_chunk,1Clem_22.2-22.7,1Clem 22.2;22.3;22.4;22.5;22.6;22.7,"τίς ἐστιν ἄνθρωπος ὁ θέλων ζωήν, ἀγαπῶν ἡμέρας ἰδεῖν ἀγαθάς ; παῦσον τὴν γλῶσσάν σου ἀπὸ κακοῦ, καὶ χείλη σου τοῦ μὴ λαλῆσαι δόλον. ἔκκλινον ἀπὸ κακοῦ, καὶ ποίησον ἀγαθόν. ζήτησον εἰρήνην, καὶ δίωξον αὐτήν: ὀφθαλμοὶ κυρίου ἐπὶ δικαίους, καὶ ὦτα αὐτοῦ πρὸς δέησ"
1Tim 1:10,745,745,0.8836984,1Clem,merged_chunk,1Clem_28.4-29.2,1Clem 28.4;29.1;29.2,"ποῖ οὖν τις ἀπέλθῃ ἢ ποῦ ἀποδράσῃ ἀπὸ τοῦ τὰ πάντα ἐμπεριέχοντος; Προσέλθωμεν οὖν αὐτῷ ἐν ὁσιότητι ψυχῆς, ἁγνὰς καὶ ἀμιάντους χεῖρας αἴροντες πρὸς αὐτόν, ἀγαπῶντες τὸν ἐπιεικῆ καὶ εὔσπλαγχνον πατέρα ἡμῶν, ὃς ἐκλογῆς μέρος ἡμᾶς ἐποίησεν ἑαυτῷ. οὕτω γὰρ γέγραπτα"
1Tim 1:10,745,745,0.88298315,Didache,merged_chunk,Didache_8.1-8.2,Didache 8.1;8.2,"Αἱ δὲ νηστεῖαι ὑμῶν μὴ ἔστωσαν μετὰ τῶν ὑποκριτῶν. νηστεύουσι γὰρ δευτέρᾳ σαββάτων καὶ πέμπτῃ: ὑμεῖς δὲ νηστεύσατε τετράδα καὶ παρασκευήν. μηδὲ προσεύχεσθε ὡς οἱ ὑποκριταί, ἀλλ̓ ὡς ἐκέλευσεν ὁ κύριος ἐν τῷ εὐαγγελίῳ αὐτοῦ, οὕτω προσεύχεσθε: Πάτερ ἡμῶν ὁ ἐν τῷ "
1Tim 1:10,745,745,0.88244945,1Clem,merged_chunk,1Clem_19.1-19.2,1Clem 19.1;19.2,"Τῶν τοσούτων οὖν καὶ τοιούτων οὕτως μεμαρτυρημένων τὸ ταπεινόφρον καὶ τὸ ὑποδεὲς διὰ τῆς ὑπακοῆς οὐ μόνον ἡμᾶς, ἀλλὰ καὶ τὰς πρὸ ἡμῶν γενεὰς βελτίους ἐποίησεν, τούς τε καταδεξαμένους τὰ λόγια αὐτοῦ ἐν φόβῳ καὶ ἀληθείᾳ. πολλῶν οὖν καὶ μεγάλων καὶ ἐνδόξων μετειλ"
1Tim 1:10,745,745,0.88085556,1Clem,merged_chunk,1Clem_38.3-39.2,1Clem 38.3;38.4;39.1;39.2,"ἀναλογισώμεθα οὖν, ἀδελφοί, ἐκ ποίας ὕλης ἐγενήθημεν, ποῖοι καὶ τίνες εἰσήλθαμεν εἰς τὸν κόσμον, ἐκ ποίου τάφου καὶ σκότους ὁ πλάσας ἡμᾶς καὶ δημιουργήσας εἰσήγαγεν εἰς τὸν κόσμον αὐτοῦ, προετοιμάσας τὰς εὐεργεσίας αὐτοῦ, πρὶν ἡμᾶς γεννηθῆναι. ταῦτα οὖν πάντα "
1Tim 1:10,745,745,0.88080806,1Clem,merged_chunk,1Clem_43.6-44.2,1Clem 43.6;44.1;44.2,"τί δοκεῖτε, ἀγαπητοί; οὐ προῄδει Μωϋσῆς τοῦτο μέλλειν ἔσεσθαι; μάλιστα ᾔδει: 17, 3 ὄνομα τοῦ ἀληθινοῦ καὶ μόνου θεοῦ: ᾦ ἡ δόξα εἰς τοὺς αἰῶνας τῶν αἰώνων. ἀμήν. Καὶ οἱ ἀπόστολοι ἡμῶν ἔγνωσαν διὰ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὅτι ἔρις ἔσται ἐπὶ τοῦ ὀνόματος τῆ"
1Tim 1:10,745,745,0.8807194,1Clem,merged_chunk,1Clem_63.3-63.4,1Clem 63.3;63.4,"ἐπέμψαμεν δὲ ἄνδρας πιστοὺς καὶ σώφρονας ἀπὸ νεότητος ἀναστραφέντας ἕως γήρους ἀμέμπτως ἐν ἡμῖν, οἵτινες καὶ μάρτυρες ἔσονται μεταξὺ ὑμῶν καὶ ἡμῶν. τοῦτο δὲ ἐποιήσαμεν, ἵνα εἰδῆτε. ὅτι πᾶσα ἡμῖν φροντὶς καὶ γέγονεν καὶ ἔστιν εἰς τὸ ὲν τάχει ὑμᾶς εἰρηνεῦσαι."
1Tim 1:10,745,745,0.8800902,1Clem,merged_chunk,1Clem_58.1-58.2,1Clem 58.1;58.2,"Ὑπακούσωμεν οὖν τῷ παναγίῳ καὶ ἐνδόξῳ ὀνόματι αὐτοῦ φυγόντες τὰς προειρημένας διὰ τῆς σοφίας τοῖς ἀπειθοῦσιν ἀπειλάς, ἵνα κατασκηνώσωμεν πεποιθότες ἐπὶ τὸ ὁσιώτατον τῆς μεγαλωσύνης αὐτοῦ ὄνομα. δέξασθε τὴν συμβουλὴν ἡμῶν, καὶ ἔσται ἀμεταμέλητα ὑμῖν. ὁ κύριος Ἰ"
1Tim 1:10,745,745,0.87987924,1Clem,merged_chunk,1Clem_7.6-8.2,1Clem 7.6;7.7;8.1;8.2,"3; μετάνοιαν, καὶ οἱ ὑπακούσαντες ἐσώθησαν. Ἰωνᾶς Νινευΐταις καταστροφὴν ἐκήρυξεν: οἱ δὲ μετανοήσαντες ἐπὶ τοῖς ἁμαρτήμασιν αὐτῶν ἐξιλάσαντο τὸν θεὸν ἱκετεύσαντες καὶ ἔλαβον σωτηρίαν, καίπερ ἀλλότριοι τοῦ θεοῦ ὄντες. Οἱ λειτουργοὶ τῆς χάριτος τοῦ θεοῦ διὰ πνεύ"
1Tim 1:10,745,745,0.8788784,1Clem,merged_chunk,1Clem_1.3-1.3,1Clem 1.3,"ἀπροσωπολήμπτως γὰρ πάντα ἐποιεῖτε καὶ ἐν τοῖς νομίμοις τοῦ θεοῦ ἐπορεύεσθε, ὑποτασσόμενοι τοῖς ἡγουμένοις ὑμῶν, καὶ τιμὴν τὴν καθήκουσαν ἀπονέμοντες τοῖς παῤ ὑμῖν πρεσβυτέροις: νέοις τε μέτρια καὶ σεμνὰ νοεῖν ἐπετρέπετε: γυναιξίν τε ἐν ἀμώμῳ καὶ σεμνῇ καὶ ἁγν"
1Tim 1:10,745,745,0.87790287,1Clem,merged_chunk,1Clem_25.4-26.2,1Clem 25.4;25.5;26.1;26.2,"καὶ ἡμέρας, βλεπόντων πάντων, ἐπιπτὰς ἐπὶ τὸν τοῦ ἡλίου βωμὸν τίθησιν αὐτὰ καὶ οὕτως εἰς τοὐπίσω ἀφορμᾷ. οἱ οὖν ἱερεῖς ἐπισκέπτονται τὰς ἀναγραφὰς τῶν χρόνων καὶ εὑρίσκουσιν αὐτὸν πεντακοσιοστοῦ ἔτους πεπληρωμένου ἐληλυθέναι. Μέγα καὶ θαυμαστὸν οὖν νομίζομεν ε"
1Tim 1:10,745,745,0.87756485,Didache,merged_chunk,Didache_13.7-14.2,Didache 13.7;14.1;14.2,"ἀργυρίου δὲ καὶ ἱματισμοῦ καὶ παντὸς κτήματος λαβὼν τὴν ἀπαρχήν, ὡς ἄν σοι δόξῃ, δὸς κατὰ τὴν ἐντολήν. Κατὰ κυριακὴν δὲ κυρίου συναχθέντες κλάσατε ἄρτον καὶ εὐχαριστήσατε, προεξομολογησάμενοι C. τὰ παραπτώματα ὑμῶν, ὅπως καθαρὰ ἡ cf. . 24 θυσία ὑμῶν h(mw=n C. "
1Tim 1:10,745,745,0.8774012,1Clem,merged_chunk,1Clem_43.2-43.3,1Clem 43.2;43.3,"ἐκεῖνος γάρ, ζήλου ἐμπεσόντος περὶ τῆς ἱερωσύνης καὶ στασιαζουσῶν τῶν φυλῶν, ὁποία αὐτῶν εἴη τῷ ἐνδόξῳ ὀνόματι κεκοσμημένη, ἐκέλευσεν τοὺς δώδεκα φυλάρχους προσενεγκεῖν αὐτῷ ῥάβδους ἐπιγεγραμμένας ἑκάστης φυλῆς κατ̓ ὄνομα: καὶ λαβὼν αὐτὰς ἔδησεν καὶ ἐσφράγισεν"
1Tim 1:10,745,745,0.8768404,1Clem,merged_chunk,1Clem_65.1-65.1,1Clem 65.1,"Τοὺς δὲ ἀπεσταλμένους ἀφ̓ ἡμῶν Κλαύδιον Ἔφηβον καὶ Οὐαλέριον Βίτωνα σὺν καὶ Φορτουνάτῳ ἐν εἰρήνῃ μετὰ χαρᾶς ἐν τάχει ἀναπέμψατε πρὸς ἡμᾶς, ὅπως θᾶττον τὴν εὐκταίαν καὶ ἐπιποθήτην ἡμῖν εἰρήνην καὶ ὁμόνοιαν ἀπαγγέλλωσιν, εἰς τὸ τάχιον καὶ ἡμᾶς χαρῆναι περὶ τῆς ε"
1Tim 1:10,745,745,0.87626207,1Clem,merged_chunk,1Clem_33.3-33.4,1Clem 33.3;33.4,τῷ γὰρ παμμεγεθεστάτῳ αὐτοῦ κράτει οὐρανοὺς ἐστήρισεν καὶ τῇ ἀκαταλήπτῳ αὐτοῦ συνέσει διεκόσμησεν αὐτούς: γῆν τε διεχώρισεν ἀπὸ τοῦ περιέχοντος αὐτὴν ὕδατος καὶ ἥδρασεν ἐπὶ τὸν ἀσφαλῆ τοῦ ἰδίου βουλήματος θεμέλιον: τά τε ἐν αὐτῇ ζῶα φοιτῶντα τῇ ἑαυτοῦ διατάξει
1Tim 1:10,745,745,0.87601227,1Clem,merged_chunk,1Clem_56.10-56.15,1Clem 56.10;56.11;56.12;56.13;56.14;56.15,"καὶ ἀπὸ μάστιγος γλώσσης σε κρύψει, καὶ οὐ μὴ φοβηθήσῃ κακῶν ἐπερχομένων. ἀδίκων καὶ ἀνόμων καταγελάσῃ, ἀπὸ δὲ θηρίων ἀγρίων οὐ μὴ φοβηθῇς: θῆρες γὰρ ἄγριοι εἰρηνεύσουσίν σοι. εἶτα γνώσῃ, ὅτι εἰρηνεύσει σου ὁ οἶκος, ἡ δὲ δίαιτα τῆς σκηνῆς σου οὐ μὴ ἁμάρτῃ. γνώ"
1Tim 1:10,745,745,0.8757693,1Clem,merged_chunk,1Clem_63.1-63.2,1Clem 63.1;63.2,"Θεμιτὸν οὖν ἐστὶν τοῖς τοιούτοις καὶ τοσούτοις ὑποδείγμασιν προσελθόντας ὑποθεῖναι τὸν τράχηλον καὶ τὸν τῆς ὑπακοῆς τόπον ἀναπληρῶσαι, ὅπως ἡσυχάσαντες τῆς ματαίας στάσεως ἐπὶ τὸν προκείμενον ἡμῖν ἐν ἀληθείᾳ σκοπὸν δίχα παντὸς μώμου καταντήσωμεν. χαρὰν γὰρ καὶ"
1Tim 1:10,745,745,0.8753828,1Clem,merged_chunk,1Clem_42.2-42.5,1Clem 42.2;42.3;42.4;42.5,"ὁ Χριστος οὖν ἀπὸ τοῦ θεοῦ καὶ οἱ ἀπόστολοι ἀπὸ τοῦ Χριστοῦ: ἐγένοντο οὖν ἀμφότερα εὐτάκτως ἐκ θελήματος θεοῦ. παραγγελίας οὖν λαβόντες καὶ πληροφορηθέντες διὰ τῆς ἀναστάσεως τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ καὶ πιστωθέντες ἐν τῷ λόγῳ τοῦ θεοῦ, μετὰ πληροφορίας π"
1Tim 1:10,745,745,0.8750266,Didache,merged_chunk,Didache_7.2-7.4,Didache 7.2;7.3;7.4,"ἐὰν δὲ μὴ ἔχῃς ὕδωρ ζῶν, εἰς ἄλλο ὕδωρ βάπτισον: εἰ δ̓ οὐ δύνασαι ἐν ψυχρῷ, ἐν θερμῷ. ἐὰν δὲ ἀμφότερα μὴ ἔχῃς, ἔκχεον εἰς τὴν κεφαλὴν τρὶς ὕδωρ εἰς ὄνομα πατρὸς καὶ υἱοῦ καὶ ἁγίου πνεύματος. πρὸ δὲ τοῦ βαπτίσματος προνηστευσάτω ὁ βαπτίζων καὶ ὁ βαπτιζόμενος κα"
1Tim 1:10,745,745,0.87459964,1Clem,merged_chunk,1Clem_16.4-16.6,1Clem 16.4;16.5;16.6,"οὗτος τὰς ἁμαρτίας ἡμῶν φέρει καὶ περὶ ἡμῶν ὀδυνᾶται, καὶ ἡμεῖς ἐλογισάμεθα αὐτὸν εἶναι ἐν πόνῳ καὶ ἐν πληγῇ καὶ ἐν κακώσει: αὐτὸς δὲ ἐτραυματίσθη διὰ τὰς ἁμαρτίας ἡμῶν καὶ μεμαλάκισται διὰ τὰς ἀνομίας ἡμῶν. παιδεία εἰρήνης ἡμῶν ἐπ̓ αὐτόν: τῷ μώλωπι αὐτοῦ ἡμεῖ"
1Tim 1:10,745,745,0.8742353,1Clem,merged_chunk,1Clem_46.8-47.2,1Clem 46.8;46.9;47.1;47.2,"εἶπεν γάρ: Οὐαὶ ( ; ); ( ; ) τῷ ἀνθρώπῳ ἐκείνῳ: καλὸν ἦν αὐτῷ, εἰ οὐκ ἐγεννήθη, ἦ ἕνα τῶν ἐκλεκτῶν μου σκανδαλίσαι κρεῖττον ἢν αὐτῷ περιτεθῆναι μύλον καὶ καταπον τισθῆναι εἰς τὴν θάλασσαν, ἢ ἕνα τῶν ἐκλεκτῶν μου διαστρέψαι. τὸ σχίσμα ὑμῶν πολλοὺς διέστρεψεν, π"
